PID,RegistrationID,InstrumentID,AssessmentName,InstrumentTitle,ItemID,Key,Value
567,E6B46669-1888-49CE-AD9F-71DC2AEA98FD,A001A87F-8BB0-41F5-A00D-43271462F094,MEP RT 21023 4,Mullen Expressive Prompted,Mullen_ExpP_Instructions,ItemOrder,2
567,E6B46669-1888-49CE-AD9F-71DC2AEA98FD,A001A87F-8BB0-41F5-A00D-43271462F094,MEP RT 21023 4,Mullen Expressive Prompted,Mullen_ExpP_Instructions,Response,1
567,E6B46669-1888-49CE-AD9F-71DC2AEA98FD,A001A87F-8BB0-41F5-A00D-43271462F094,MEP RT 21023 4,Mullen Expressive Prompted,Mullen_ExpP_Instructions,Position,2
567,E6B46669-1888-49CE-AD9F-71DC2AEA98FD,A001A87F-8BB0-41F5-A00D-43271462F094,MEP RT 21023 4,Mullen Expressive Prompted,Mullen_ExpP_Instructions,DateCreated,2023-02-10T08:42:51-0600
567,E6B46669-1888-49CE-AD9F-71DC2AEA98FD,A001A87F-8BB0-41F5-A00D-43271462F094,MEP RT 21023 4,Mullen Expressive Prompted,Mullen_ExpP_Instructions,NumberFormatting,xxxx.x
567,E6B46669-1888-49CE-AD9F-71DC2AEA98FD,A001A87F-8BB0-41F5-A00D-43271462F094,MEP RT 21023 4,Mullen Expressive Prompted,EL15,InstrumentOrder,1
567,E6B46669-1888-49CE-AD9F-71DC2AEA98FD,A001A87F-8BB0-41F5-A00D-43271462F094,MEP RT 21023 4,Mullen Expressive Prompted,EL15,InstrumentSection,1
567,E6B46669-1888-49CE-AD9F-71DC2AEA98FD,A001A87F-8BB0-41F5-A00D-43271462F094,MEP RT 21023 4,Mullen Expressive Prompted,EL15,ItemOrder,6
567,E6B46669-1888-49CE-AD9F-71DC2AEA98FD,A001A87F-8BB0-41F5-A00D-43271462F094,MEP RT 21023 4,Mullen Expressive Prompted,EL15,Response,0
567,E6B46669-1888-49CE-AD9F-71DC2AEA98FD,A001A87F-8BB0-41F5-A00D-43271462F094,MEP RT 21023 4,Mullen Expressive Prompted,EL15,Score,0
567,E6B46669-1888-49CE-AD9F-71DC2AEA98FD,A001A87F-8BB0-41F5-A00D-43271462F094,MEP RT 21023 4,Mullen Expressive Prompted,EL15,Position,3
567,E6B46669-1888-49CE-AD9F-71DC2AEA98FD,A001A87F-8BB0-41F5-A00D-43271462F094,MEP RT 21023 4,Mullen Expressive Prompted,EL15,DateCreated,2023-02-10T08:43:02-0600
567,E6B46669-1888-49CE-AD9F-71DC2AEA98FD,A001A87F-8BB0-41F5-A00D-43271462F094,MEP RT 21023 4,Mullen Expressive Prompted,EL15,NumberFormatting,xxxx.x
567,E6B46669-1888-49CE-AD9F-71DC2AEA98FD,A001A87F-8BB0-41F5-A00D-43271462F094,MEP RT 21023 4,Mullen Expressive Prompted,EL16_instruction,InstrumentOrder,1
567,E6B46669-1888-49CE-AD9F-71DC2AEA98FD,A001A87F-8BB0-41F5-A00D-43271462F094,MEP RT 21023 4,Mullen Expressive Prompted,EL16_instruction,InstrumentSection,1
567,E6B46669-1888-49CE-AD9F-71DC2AEA98FD,A001A87F-8BB0-41F5-A00D-43271462F094,MEP RT 21023 4,Mullen Expressive Prompted,EL16_instruction,ItemOrder,7
